timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775333689753,173,GET /empresas,200,,Thread Group 1-1,text,true,,31548,157,1,1,http://localhost:8080/empresas,173,0,0
1775333689927,19,GET /empleados,200,,Thread Group 1-1,text,true,,174,158,1,1,http://localhost:8080/empleados,19,0,0
1775333689947,28,GET /roles,200,,Thread Group 1-1,text,true,,174,154,1,1,http://localhost:8080/roles,28,0,0
1775333689975,25,GET /gateways,200,,Thread Group 1-1,text,true,,174,167,1,1,http://localhost:8080/gateways/proceso/1,25,0,0
1775333690001,18,GET /arcos,200,,Thread Group 1-1,text,true,,174,164,1,1,http://localhost:8080/arcos/proceso/1,18,0,0
1775333690020,206,POST /empresas,200,,Thread Group 1-1,text,true,,234,301,1,1,http://localhost:8080/empresas,206,0,0
1775333690227,24,GET /empresas,200,,Thread Group 1-1,text,true,,31610,157,1,1,http://localhost:8080/empresas,24,0,0
1775333690252,17,GET /empleados,200,,Thread Group 1-1,text,true,,174,158,1,1,http://localhost:8080/empleados,17,0,0
1775333690269,26,GET /roles,200,,Thread Group 1-1,text,true,,174,154,1,1,http://localhost:8080/roles,26,0,0
1775333690295,22,GET /gateways,200,,Thread Group 1-1,text,true,,174,167,1,1,http://localhost:8080/gateways/proceso/1,22,0,0
1775333690317,17,GET /arcos,200,,Thread Group 1-1,text,true,,174,164,1,1,http://localhost:8080/arcos/proceso/1,17,0,0
1775333690334,70,POST /empresas,200,,Thread Group 1-1,text,true,,234,301,2,2,http://localhost:8080/empresas,70,0,0
1775333690405,129,GET /empresas,200,,Thread Group 1-1,text,true,,31672,157,2,2,http://localhost:8080/empresas,129,0,0
1775333690534,17,GET /empleados,200,,Thread Group 1-1,text,true,,174,158,2,2,http://localhost:8080/empleados,17,0,0
1775333690353,199,GET /empresas,200,,Thread Group 1-2,text,true,,31672,157,2,2,http://localhost:8080/empresas,199,0,1
